OBJECTID,FIPS,COUNTY,STATE,POP2020,SQMI,Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2021 Education,2021 Avg: Education,2021 Index: Education,2021 Health Care,2021 Index: Health Care,2021 Avg: Health Care,2021 HH Operations,2021 Avg: HH Operations,2021 Index: HH Operations,2021 Total Crime Aggregate,2021 Personal Crime Aggregate,2021 Murder Aggregate,2021 Rape Aggregate,2021 Robbery Aggregate,2021 Assault Aggregate,2021 Property Crime Aggregate,2021 Burglary Aggregate,2021 Larceny Aggregate,2021 Motor Vehicle Theft Aggregate,2021 Total Crime Index,2021 Personal Crime Index,2021 Murder Index,2021 Rape Index,2021 Robbery Index,2021 Assault Index,2021 Property Crime Index,2021 Burglary Index,2021 Larceny Index,2021 Motor Vehicle Theft Index,Invalid1,Invalid2
50,06073003105,San Diego County,CA,4201,0.47000000,49,US,50,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1685862.00000000,1685.86000000,98.00000000,5156623.00000000,83.00000000,5156.62000000,2160061.00000000,2160.06000000,98.00000000,331143.00000000,640396.00000000,487771.00000000,330130.00000000,814123.00000000,624602.00000000,280567.00000000,348133.00000000,147630.00000000,1149459.00000000,81.00000000,156.00000000,119.00000000,81.00000000,199.00000000,152.00000000,68.00000000,85.00000000,36.00000000,280.00000000,,
51,06073003107,San Diego County,CA,6006,0.61000000,0,US,51,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2790575.00000000,1801.53000000,104.00000000,8263280.00000000,86.00000000,5334.59000000,3423260.00000000,2209.98000000,100.00000000,388439.00000000,674004.00000000,712256.00000000,691487.00000000,440748.00000000,763761.00000000,342553.00000000,488997.00000000,193345.00000000,1212990.00000000,65.00000000,113.00000000,120.00000000,116.00000000,74.00000000,128.00000000,58.00000000,82.00000000,33.00000000,204.00000000,,
52,06073003108,San Diego County,CA,3734,0.42000000,1,US,52,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1720834.00000000,1772.23000000,103.00000000,5263594.00000000,87.00000000,5420.80000000,2204870.00000000,2270.72000000,103.00000000,255608.00000000,303085.00000000,410390.00000000,153460.00000000,239137.00000000,353521.00000000,245055.00000000,346173.00000000,155543.00000000,745449.00000000,69.00000000,82.00000000,111.00000000,42.00000000,65.00000000,96.00000000,66.00000000,94.00000000,42.00000000,202.00000000,,
53,06073003109,San Diego County,CA,3405,0.42000000,2,US,53,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1708158.00000000,2108.84000000,122.00000000,4643022.00000000,92.00000000,5732.13000000,2027516.00000000,2503.11000000,113.00000000,175201.00000000,218477.00000000,232107.00000000,270180.00000000,81031.00000000,264016.00000000,168358.00000000,276190.00000000,84158.00000000,600787.00000000,53.00000000,66.00000000,70.00000000,81.00000000,24.00000000,79.00000000,50.00000000,83.00000000,25.00000000,180.00000000,,
54,06073003111,San Diego County,CA,6401,0.56000000,3,US,54,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1991368.00000000,1203.97000000,70.00000000,6325760.00000000,61.00000000,3824.52000000,2387637.00000000,1443.55000000,65.00000000,792941.00000000,1610457.00000000,1405485.00000000,364411.00000000,2104279.00000000,1620841.00000000,664407.00000000,832987.00000000,394578.00000000,2376237.00000000,125.00000000,255.00000000,222.00000000,58.00000000,333.00000000,256.00000000,105.00000000,132.00000000,62.00000000,376.00000000,,
55,06073003112,San Diego County,CA,4671,0.58000000,4,US,55,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1797555.00000000,1475.83000000,86.00000000,5498265.00000000,72.00000000,4514.17000000,2303171.00000000,1890.94000000,86.00000000,442649.00000000,800739.00000000,724448.00000000,301504.00000000,921881.00000000,835084.00000000,385501.00000000,513814.00000000,234815.00000000,1297499.00000000,96.00000000,174.00000000,157.00000000,65.00000000,200.00000000,181.00000000,84.00000000,112.00000000,51.00000000,282.00000000,,
56,06073003113,San Diego County,CA,5079,0.61000000,5,US,56,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3047340.00000000,2443.74000000,142.00000000,8283113.00000000,107.00000000,6642.43000000,3617073.00000000,2900.62000000,131.00000000,594468.00000000,1021503.00000000,830550.00000000,801297.00000000,977403.00000000,1078833.00000000,524055.00000000,588147.00000000,384552.00000000,1451184.00000000,119.00000000,204.00000000,166.00000000,160.00000000,196.00000000,216.00000000,105.00000000,118.00000000,77.00000000,290.00000000,,
57,06073003114,San Diego County,CA,3393,0.44000000,6,US,57,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1939602.00000000,2464.55000000,143.00000000,5272120.00000000,107.00000000,6699.01000000,2302231.00000000,2925.33000000,132.00000000,283623.00000000,368578.00000000,416340.00000000,109280.00000000,531113.00000000,347162.00000000,269582.00000000,361985.00000000,140410.00000000,1084822.00000000,85.00000000,111.00000000,125.00000000,33.00000000,159.00000000,104.00000000,81.00000000,109.00000000,42.00000000,325.00000000,,
58,06073003115,San Diego County,CA,6519,0.59000000,7,US,58,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3001687.00000000,1735.08000000,101.00000000,8220165.00000000,76.00000000,4751.54000000,3391159.00000000,1960.21000000,89.00000000,727833.00000000,1399696.00000000,1164649.00000000,1097671.00000000,1337722.00000000,1480472.00000000,618947.00000000,745660.00000000,397289.00000000,2061094.00000000,113.00000000,216.00000000,180.00000000,170.00000000,207.00000000,229.00000000,96.00000000,115.00000000,61.00000000,319.00000000,,
59,06073003201,San Diego County,CA,5008,0.62000000,8,US,59,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2193543.00000000,1502.43000000,87.00000000,6055044.00000000,66.00000000,4147.29000000,2560902.00000000,1754.04000000,79.00000000,299716.00000000,520201.00000000,512450.00000000,454390.00000000,456777.00000000,559283.00000000,266167.00000000,319030.00000000,149725.00000000,1035094.00000000,61.00000000,105.00000000,104.00000000,92.00000000,92.00000000,113.00000000,54.00000000,65.00000000,30.00000000,209.00000000,,
60,06073003202,San Diego County,CA,4685,0.50000000,9,US,60,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1794398.00000000,1391.01000000,81.00000000,5488608.00000000,68.00000000,4254.73000000,2299126.00000000,1782.27000000,81.00000000,351582.00000000,524356.00000000,431060.00000000,500157.00000000,372785.00000000,588945.00000000,323652.00000000,459746.00000000,192472.00000000,1061207.00000000,76.00000000,113.00000000,93.00000000,107.00000000,80.00000000,127.00000000,70.00000000,99.00000000,41.00000000,228.00000000,,
61,06073003204,San Diego County,CA,3493,1.35000000,10,US,61,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2265796.00000000,2195.54000000,127.00000000,6290494.00000000,98.00000000,6095.44000000,2545389.00000000,2466.46000000,112.00000000,368692.00000000,343574.00000000,279449.00000000,202317.00000000,377098.00000000,354540.00000000,374047.00000000,343830.00000000,342052.00000000,674888.00000000,107.00000000,100.00000000,81.00000000,59.00000000,110.00000000,103.00000000,109.00000000,100.00000000,99.00000000,196.00000000,,
62,06073003207,San Diego County,CA,6032,2.16000000,11,US,62,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,5303744.00000000,2511.24000000,145.00000000,15179028.00000000,115.00000000,7187.04000000,5766361.00000000,2730.28000000,123.00000000,237555.00000000,173361.00000000,238104.00000000,289441.00000000,58449.00000000,198617.00000000,247413.00000000,314728.00000000,208136.00000000,430405.00000000,40.00000000,29.00000000,40.00000000,49.00000000,10.00000000,34.00000000,42.00000000,53.00000000,35.00000000,73.00000000,,
63,06073003208,San Diego County,CA,6803,0.53000000,12,US,63,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2899903.00000000,1330.84000000,77.00000000,9011666.00000000,66.00000000,4135.69000000,3421623.00000000,1570.27000000,71.00000000,212628.00000000,457183.00000000,386221.00000000,786980.00000000,107717.00000000,542148.00000000,175103.00000000,327293.00000000,87287.00000000,553398.00000000,32.00000000,69.00000000,59.00000000,119.00000000,16.00000000,82.00000000,27.00000000,50.00000000,13.00000000,84.00000000,,
64,06073003209,San Diego County,CA,5536,0.51000000,13,US,64,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2447450.00000000,1444.78000000,84.00000000,9479469.00000000,90.00000000,5595.91000000,3476353.00000000,2052.16000000,93.00000000,227372.00000000,337309.00000000,263456.00000000,621454.00000000,77930.00000000,391210.00000000,208851.00000000,241238.00000000,129372.00000000,764222.00000000,42.00000000,63.00000000,49.00000000,115.00000000,14.00000000,73.00000000,39.00000000,45.00000000,24.00000000,142.00000000,,
65,06073003211,San Diego County,CA,3238,0.33000000,14,US,65,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1520037.00000000,1781.99000000,103.00000000,4471130.00000000,84.00000000,5241.65000000,1898224.00000000,2225.35000000,101.00000000,189046.00000000,378062.00000000,328468.00000000,483114.00000000,237000.00000000,416108.00000000,156500.00000000,208768.00000000,101892.00000000,492748.00000000,60.00000000,121.00000000,105.00000000,154.00000000,76.00000000,133.00000000,50.00000000,67.00000000,33.00000000,157.00000000,,
66,06073003212,San Diego County,CA,4249,0.49000000,15,US,66,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2161086.00000000,1979.02000000,115.00000000,6354597.00000000,93.00000000,5819.23000000,2698171.00000000,2470.85000000,112.00000000,214410.00000000,410875.00000000,304611.00000000,631157.00000000,84873.00000000,506982.00000000,182363.00000000,267474.00000000,118235.00000000,525199.00000000,51.00000000,98.00000000,73.00000000,151.00000000,20.00000000,121.00000000,44.00000000,64.00000000,28.00000000,126.00000000,,
67,06073003213,San Diego County,CA,4230,0.46000000,16,US,67,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2604453.00000000,2489.92000000,144.00000000,6905819.00000000,106.00000000,6602.12000000,2866649.00000000,2740.58000000,124.00000000,180285.00000000,296919.00000000,419433.00000000,275310.00000000,206556.00000000,335118.00000000,160587.00000000,334551.00000000,48594.00000000,685440.00000000,43.00000000,71.00000000,100.00000000,66.00000000,49.00000000,80.00000000,38.00000000,80.00000000,12.00000000,164.00000000,,
68,06073003214,San Diego County,CA,4712,0.48000000,17,US,68,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2496529.00000000,1717.01000000,99.00000000,8086022.00000000,89.00000000,5561.23000000,3006918.00000000,2068.03000000,94.00000000,101960.00000000,104373.00000000,122271.00000000,147050.00000000,80171.00000000,105325.00000000,101216.00000000,205775.00000000,48181.00000000,303425.00000000,22.00000000,22.00000000,26.00000000,32.00000000,17.00000000,23.00000000,22.00000000,44.00000000,10.00000000,65.00000000,,
69,06073003301,San Diego County,CA,3518,0.59000000,18,US,69,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1141131.00000000,1252.61000000,73.00000000,3072204.00000000,54.00000000,3372.34000000,1218684.00000000,1337.74000000,61.00000000,620630.00000000,1152491.00000000,817830.00000000,188260.00000000,1473309.00000000,1187143.00000000,534603.00000000,560453.00000000,395478.00000000,1534382.00000000,177.00000000,328.00000000,233.00000000,54.00000000,420.00000000,338.00000000,152.00000000,160.00000000,113.00000000,437.00000000,,
70,06073003303,San Diego County,CA,4168,0.24000000,19,US,70,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,923665.00000000,839.70000000,49.00000000,2857534.00000000,42.00000000,2597.76000000,1130329.00000000,1027.57000000,46.00000000,368019.00000000,899439.00000000,766987.00000000,403241.00000000,824093.00000000,1015892.00000000,284701.00000000,443873.00000000,106306.00000000,1341181.00000000,86.00000000,210.00000000,179.00000000,94.00000000,193.00000000,238.00000000,67.00000000,104.00000000,25.00000000,314.00000000,,
71,06073003304,San Diego County,CA,3824,0.23000000,20,US,71,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1121835.00000000,1145.90000000,66.00000000,2919037.00000000,48.00000000,2981.65000000,1105340.00000000,1129.05000000,51.00000000,505868.00000000,879716.00000000,580296.00000000,412060.00000000,789676.00000000,998080.00000000,447332.00000000,461756.00000000,344440.00000000,1199080.00000000,134.00000000,233.00000000,154.00000000,109.00000000,209.00000000,265.00000000,119.00000000,122.00000000,91.00000000,318.00000000,,
72,06073003305,San Diego County,CA,5831,0.50000000,21,US,72,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1530607.00000000,1002.36000000,58.00000000,5442745.00000000,57.00000000,3564.34000000,2008864.00000000,1315.56000000,60.00000000,1023496.00000000,2122663.00000000,1537084.00000000,1113111.00000000,2348979.00000000,2210260.00000000,846094.00000000,892609.00000000,626803.00000000,2427625.00000000,176.00000000,366.00000000,265.00000000,192.00000000,405.00000000,381.00000000,146.00000000,154.00000000,108.00000000,418.00000000,,
73,06073003401,San Diego County,CA,6388,1.08000000,22,US,73,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2784754.00000000,1338.18000000,78.00000000,11242812.00000000,87.00000000,5402.60000000,3921324.00000000,1884.35000000,85.00000000,404353.00000000,565183.00000000,418722.00000000,80271.00000000,941108.00000000,497190.00000000,379023.00000000,470688.00000000,225578.00000000,1366742.00000000,64.00000000,89.00000000,66.00000000,13.00000000,149.00000000,78.00000000,60.00000000,74.00000000,36.00000000,216.00000000,,
74,06073003403,San Diego County,CA,4481,0.53000000,23,US,74,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1187864.00000000,1097.84000000,64.00000000,3611986.00000000,54.00000000,3338.25000000,1490863.00000000,1377.88000000,62.00000000,750534.00000000,1236555.00000000,850947.00000000,337386.00000000,1525986.00000000,1275651.00000000,673068.00000000,615678.00000000,514818.00000000,1983036.00000000,167.00000000,276.00000000,190.00000000,75.00000000,340.00000000,285.00000000,150.00000000,137.00000000,115.00000000,442.00000000,,
75,06073003404,San Diego County,CA,4654,0.65000000,24,US,75,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1390673.00000000,1309.48000000,76.00000000,4217858.00000000,64.00000000,3971.62000000,1729665.00000000,1628.69000000,74.00000000,608211.00000000,1286498.00000000,1104955.00000000,121745.00000000,1974035.00000000,1209181.00000000,500668.00000000,548413.00000000,307399.00000000,1880647.00000000,132.00000000,278.00000000,239.00000000,26.00000000,427.00000000,261.00000000,108.00000000,119.00000000,66.00000000,407.00000000,,
76,06073003501,San Diego County,CA,4352,0.46000000,25,US,76,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,984229.00000000,977.39000000,57.00000000,2985130.00000000,48.00000000,2964.38000000,1224146.00000000,1215.64000000,55.00000000,668649.00000000,1327812.00000000,1009637.00000000,628985.00000000,1327325.00000000,1448499.00000000,560947.00000000,662174.00000000,359147.00000000,1908889.00000000,155.00000000,308.00000000,234.00000000,146.00000000,307.00000000,336.00000000,130.00000000,153.00000000,83.00000000,442.00000000,,
77,06073003502,San Diego County,CA,5223,0.30000000,26,US,77,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1178251.00000000,976.18000000,57.00000000,3916072.00000000,52.00000000,3244.47000000,1532335.00000000,1269.54000000,57.00000000,760993.00000000,1652462.00000000,1140582.00000000,782733.00000000,1559758.00000000,1844762.00000000,617243.00000000,762922.00000000,395111.00000000,2005507.00000000,150.00000000,325.00000000,224.00000000,154.00000000,306.00000000,362.00000000,121.00000000,150.00000000,78.00000000,394.00000000,,
78,06073003601,San Diego County,CA,3243,0.35000000,27,US,78,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,783120.00000000,1056.84000000,61.00000000,2375173.00000000,51.00000000,3205.36000000,974014.00000000,1314.46000000,59.00000000,545025.00000000,883650.00000000,522450.00000000,603075.00000000,851400.00000000,948150.00000000,493425.00000000,461175.00000000,390225.00000000,1322250.00000000,169.00000000,274.00000000,162.00000000,187.00000000,264.00000000,294.00000000,153.00000000,143.00000000,121.00000000,410.00000000,,
79,06073003602,San Diego County,CA,3368,0.25000000,28,US,79,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,896231.00000000,1183.92000000,69.00000000,2718235.00000000,58.00000000,3590.80000000,1114698.00000000,1472.52000000,67.00000000,444356.00000000,753093.00000000,567754.00000000,238623.00000000,906939.00000000,781418.00000000,395967.00000000,419617.00000000,238711.00000000,1528164.00000000,133.00000000,225.00000000,170.00000000,71.00000000,271.00000000,234.00000000,118.00000000,125.00000000,71.00000000,457.00000000,,
80,06073003603,San Diego County,CA,4347,0.26000000,29,US,80,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1122033.00000000,1090.41000000,63.00000000,3403085.00000000,53.00000000,3307.18000000,1395542.00000000,1356.21000000,61.00000000,654652.00000000,1356622.00000000,970672.00000000,673486.00000000,1409213.00000000,1456288.00000000,541897.00000000,644137.00000000,319782.00000000,2022278.00000000,153.00000000,316.00000000,226.00000000,157.00000000,328.00000000,339.00000000,126.00000000,150.00000000,75.00000000,471.00000000,,
